date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01928,HK.02007,HK.02018,HK.02020,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03988
2018-06-15,81.546,72.91,12.143911,69.62083,48.33,178.4,36.245418,108.7,39.92,62.49,39.52,15.34,22.6,10.375,6.475,6.29014,233.81,44.01,26.28,407.8,9.47255,63.2671,5.55361,11.26,6.74612,62.253,51.83,71.17269,11.952012,26.42,50.28,8.346709,66.749,5.46788,41.87,14.7841,103.57,41.34,94.95,74.10206,27.097,162.528,35.24,20.96839,5.24995,3.46829
2018-06-19,79.396,71.46,11.9188056,67.87083,48.58,175.1,35.245419,106.9,39.44,60.24,39.42,15.04,21.4,10.165,6.075,6.08014,226.21,42.26,25.03,394.6,9.37255,62.6671,5.34361,10.86,6.50612,61.253,52.03,68.52269,12.160344,25.67,50.23,8.0400408,64.549,5.27788,40.32,14.2241,103.97,40.89,91.15,71.95206,26.397,153.828,34.49,20.36839,5.10995,3.32829
2018-06-20,79.146,72.21,12.143911,68.47083,47.93,174.5,35.427237,107.7,39.2,61.69,40.77,15.06,21.85,10.185,5.985,6.26014,226.61,41.71,24.98,398.0,9.31255,63.7499,5.36361,11.18,6.48612,61.403,51.78,70.12269,12.1343025,25.47,50.23,8.2533752,66.199,5.26788,40.92,14.3241,105.17,43.44,92.0,71.65206,27.397,155.628,34.34,20.41839,5.17995,3.33829
2018-06-21,77.796,71.46,12.0919636,67.67083,48.23,173.8,34.6545105,106.7,38.48,61.24,40.57,15.1,21.3,9.965,5.835,6.19014,222.41,41.16,24.53,394.6,9.41255,62.4499,5.28361,10.76,6.37612,60.553,51.88,69.72269,12.0822195,25.02,51.58,8.1867082,64.799,5.19788,40.27,14.1041,103.97,41.74,91.15,70.95206,27.297,141.528,34.04,20.01839,5.11995,3.28829
2018-06-22,77.846,71.61,12.1785426,67.67083,48.33,174.8,34.881783,107.3,38.32,61.84,40.67,14.94,21.1,10.125,5.865,6.14014,220.61,41.61,24.48,395.2,9.49255,62.9999,5.22361,10.66,6.33612,60.703,52.53,72.17269,11.8218045,24.97,51.73,8.0267074,65.749,5.16788,40.97,14.2241,103.07,41.74,92.35,70.50206,27.597,144.428,34.19,19.86839,5.10995,3.26829
2018-06-25,76.996,71.61,12.3863322,67.02083,49.03,174.6,34.518147,105.8,37.76,59.44,40.32,14.86,20.7,9.925,5.625,6.06014,217.61,40.81,23.58,386.6,9.48255,63.5499,5.24361,10.96,6.26612,60.653,52.53,71.32269,12.0301365,23.92,52.53,7.7200392,64.349,5.10788,39.37,13.3241,103.77,40.14,92.65,69.35206,27.247,137.228,34.14,19.56839,5.06995,3.23829
2018-06-26,76.546,74.21,12.4555954,66.77083,47.88,176.5,34.609056,105.2,37.76,58.69,40.82,14.62,20.25,9.945,5.555,5.99014,215.21,41.21,23.38,383.8,9.27255,64.2499,5.21361,10.9,6.25612,61.503,51.93,70.97269,11.379099,23.72,50.98,8.0000406,64.799,5.05788,38.87,12.3441,106.37,40.79,91.5,68.25206,27.097,141.128,34.39,19.41839,4.99995,3.22829
2018-06-27,75.696,74.86,12.3517006,65.77083,48.53,176.5,34.336329,104.4,38.16,57.84,40.72,14.56,19.18,9.865,5.475,5.94014,208.81,40.66,22.43,375.2,9.17255,63.4999,5.23361,11.3,6.07612,60.803,52.28,69.62269,11.5093065,22.52,49.93,7.4667046,63.349,4.91788,38.22,11.3241,108.17,39.64,92.2,66.65206,25.697,135.628,33.79,19.11839,4.86995,3.15829
2018-06-28,75.946,75.96,12.2997532,66.17083,48.48,176.6,34.154511,104.0,38.56,57.24,40.32,14.42,19.28,9.905,5.685,6.07014,210.81,39.36,22.28,376.8,9.07255,63.9999,5.37361,11.8,6.03612,61.153,52.58,69.52269,12.108261,22.52,49.98,7.413371,65.249,4.87788,37.87,10.9841,105.87,38.69,89.75,66.10206,25.447,137.628,33.94,18.99839,4.87995,3.19829
2018-06-29,76.246,75.91,12.2478058,66.87083,48.98,176.3,33.790875,103.8,38.08,58.89,39.92,14.5,19.75,10.085,5.825,6.10014,214.41,41.31,23.48,391.6,9.09255,64.6499,5.48361,11.86,6.20612,61.703,52.73,69.12269,11.8218045,23.87,50.18,7.9067068,65.749,5.00788,38.97,12.3841,101.37,39.89,92.3,67.05206,26.197,144.528,33.498,19.26839,4.95995,3.25829
2018-07-03,74.946,75.76,12.2478058,65.62083,49.83,176.5,33.972693,104.9,38.16,54.94,39.97,14.28,19.38,10.025,5.785,5.99014,211.61,41.81,23.08,388.6,9.27255,65.1499,5.39361,11.64,6.06612,60.303,54.38,67.22269,10.8322275,22.92,51.68,7.7067058,64.499,4.90788,36.37,12.0841,99.67,39.09,89.95,65.60206,25.747,142.828,33.198,18.87839,4.89995,3.20829
2018-07-04,74.796,79.01,12.23049,65.47083,50.18,175.6,33.4726935,103.9,38.16,54.64,40.22,14.08,18.6,9.905,5.595,5.92014,208.01,40.96,22.58,380.8,9.28255,65.0499,5.29361,11.2,6.00612,60.653,55.73,67.52269,10.910352,22.52,51.03,7.3067038,64.399,4.89788,36.57,11.3041,98.07,38.49,86.65,64.70206,24.997,136.528,32.648,18.55839,4.7954,3.22829
2018-07-05,76.846,79.46,12.2997532,65.77083,50.28,175.6,33.518148,104.1,38.56,54.09,40.32,13.9,18.38,9.685,5.585,5.90014,205.81,39.96,22.33,383.4,9.15255,65.3999,5.20361,10.88,6.07612,61.153,55.43,68.32269,11.170767,22.67,51.88,7.1733698,64.149,4.9578,35.97,11.5641,95.87,38.89,86.5,64.30206,25.297,136.428,32.748,18.25839,4.7954,3.25985
2018-07-06,77.146,79.51,12.317069,65.87083,51.28,175.1,33.518148,104.9,38.48,55.64,40.52,14.0,18.7,9.585,5.635,5.97014,207.21,41.01,22.33,384.4,9.10255,66.9999,5.17361,10.9,6.10612,61.603,56.23,68.12269,11.691597,22.92,52.13,7.3733708,64.799,4.9578,36.37,11.5041,96.07,38.19,86.8,64.55206,25.847,140.528,32.648,18.17839,4.7754,3.24985
2018-07-09,77.946,79.41,12.490227,66.62083,51.43,177.3,34.1090565,105.9,37.6,58.59,40.07,14.32,19.32,9.745,5.835,6.12014,211.41,42.51,22.98,393.8,9.12255,68.4999,5.24361,11.04,6.24128,62.703,55.83,68.67269,11.327016,23.47,52.48,7.7733728,65.699,5.0378,38.07,11.7641,98.97,39.14,93.6,65.80206,26.347,143.628,33.148,18.67839,4.8554,3.26985
2018-07-10,78.346,78.91,12.490227,67.17083,51.03,179.3,34.2908745,105.4,37.68,59.49,39.87,14.42,19.65,9.685,5.655,6.18014,212.41,41.36,23.18,384.6,9.08255,67.1999,5.37361,11.36,6.29128,62.853,55.18,67.67269,11.379099,23.77,54.03,7.8400398,65.099,5.0778,38.47,11.8441,98.17,38.54,90.85,65.95206,25.297,140.528,33.498,18.89839,4.9154,3.28985
2018-07-11,77.296,78.11,12.4382796,66.22083,51.08,178.8,34.24542,104.0,37.92,59.69,40.07,14.22,19.24,9.545,5.605,6.12014,210.21,41.16,22.48,377.2,9.03255,66.6499,5.28361,11.28,6.15128,62.453,55.28,66.52269,11.587431,23.32,53.28,7.7333726,64.699,4.9878,37.57,11.4041,99.07,38.54,91.25,65.25206,24.297,140.528,32.648,18.61839,4.8154,3.21985
2018-07-12,76.796,78.61,12.4555954,66.37083,51.33,179.1,34.154511,103.4,37.6,60.49,39.72,14.1,19.8,9.665,5.565,6.10014,211.81,39.31,22.58,377.8,8.97255,67.9499,5.26361,11.26,6.25128,61.703,55.48,66.62269,11.6655555,23.97,52.88,7.9600404,65.399,5.0678,37.77,11.8241,98.47,39.24,92.75,65.80206,24.997,150.028,32.898,18.79839,4.8254,3.23985
2018-07-13,77.246,78.86,12.4555954,66.57083,51.43,181.1,33.881784,103.4,37.2,61.19,39.67,14.26,19.95,9.705,5.755,6.14014,212.61,40.51,23.03,378.8,8.95255,68.4499,5.26361,11.2,6.25128,61.003,55.63,69.27269,11.5613895,24.17,52.33,8.013374,65.249,5.0378,38.27,11.6041,98.07,41.14,93.4,65.75206,26.297,150.528,32.998,18.87839,4.8554,3.20985
2018-07-16,77.346,79.86,12.5421744,66.57083,51.18,181.1,33.5636025,103.0,36.8,62.89,39.42,14.34,19.8,9.645,5.735,6.17014,212.21,40.41,22.83,379.2,9.04255,67.4499,5.23361,11.32,6.22128,61.053,55.13,68.42269,11.118684,24.67,52.93,8.0667076,65.949,5.0078,38.82,11.3241,95.92,40.69,93.45,65.50206,26.347,150.828,32.798,18.85839,4.8354,3.19985
2018-07-17,76.446,79.56,12.663385,66.42083,51.13,181.3,33.154512,101.4,36.8,61.74,39.17,14.24,19.5,9.585,5.525,6.14014,210.41,39.81,22.03,373.6,9.15255,67.3999,5.07361,10.88,6.09128,60.303,54.93,65.52269,11.379099,24.52,51.58,7.8267064,65.299,4.9178,37.47,10.9441,92.52,39.34,92.6,65.00206,25.397,140.528,32.298,18.61839,4.7854,3.15985
2018-07-18,75.696,79.76,12.8711746,65.87083,50.93,179.4,32.8363305,101.3,36.8,61.19,39.22,13.9,19.4,9.525,5.735,6.12014,211.81,40.01,21.88,375.8,9.30255,66.4999,5.02361,10.72,6.08128,59.953,54.58,64.27269,11.3530575,24.62,51.38,8.0267074,64.849,4.8978,37.17,11.1041,92.62,40.29,93.55,65.20206,25.847,141.628,32.248,18.55839,4.7754,3.15985
2018-07-19,76.246,79.91,12.923122,66.47083,51.08,178.3,32.881785,101.6,36.8,60.54,39.62,13.64,18.66,9.425,5.795,6.12014,210.81,39.61,21.28,373.4,9.41255,66.6999,5.03361,10.62,6.00128,60.153,54.58,64.07269,11.379099,24.27,53.08,7.7600394,64.699,4.8378,37.37,10.9041,93.42,39.09,92.95,65.25206,24.897,138.628,32.248,18.75839,4.7254,3.13985
2018-07-20,76.796,80.81,13.2867538,66.47083,50.93,178.5,33.790875,102.4,37.2,60.14,39.77,13.9,18.58,9.525,5.695,6.24014,212.61,40.36,21.03,374.4,9.35255,68.1999,5.15361,10.66,6.16128,60.503,54.63,64.22269,10.9363935,24.07,53.48,7.6533722,64.899,4.9878,37.47,11.2441,95.07,38.84,93.9,66.40206,24.897,134.528,32.598,18.99839,4.7754,3.18985
2018-07-23,76.496,80.81,13.2867538,66.67083,51.03,181.1,34.0181475,102.7,38.4,60.39,39.92,14.14,18.4,9.505,5.585,6.23014,212.41,41.36,21.43,368.8,9.31255,70.1499,5.10361,10.8,6.22128,61.153,54.58,62.87269,10.70202,24.17,53.58,7.4667046,65.599,5.0578,36.77,11.1441,95.37,38.64,90.0,66.45206,24.147,131.228,33.298,18.83839,4.7954,3.19985
2018-07-24,76.896,80.56,13.3040696,67.92083,50.83,183.3,34.3817835,103.3,38.16,60.59,40.07,14.02,18.82,9.605,5.865,6.30014,215.61,41.36,22.23,373.0,9.43255,69.7499,5.13361,10.76,6.44128,61.753,54.28,63.97269,11.0405595,25.52,53.63,7.2533702,66.399,5.2478,36.77,11.5841,95.87,39.34,92.0,68.20206,25.047,135.328,34.148,19.11839,4.8954,3.25985
2018-07-25,77.246,79.96,13.2174906,68.32083,50.73,186.3,35.0181465,106.2,38.8,62.84,40.07,14.42,19.08,9.945,5.775,6.45014,217.41,41.81,22.63,377.6,9.35255,69.0499,5.27361,11.2,6.49128,61.753,54.18,63.52269,10.9884765,26.27,53.93,7.3867042,66.099,5.2778,38.52,12.0641,92.97,40.04,92.1,69.05206,25.097,138.728,34.298,19.21839,4.8954,3.26985
2018-07-26,77.346,79.86,13.182859,68.02083,49.83,187.7,35.1090555,106.3,38.8,62.24,40.27,14.6,18.44,9.905,5.595,6.51014,215.81,40.86,22.58,372.6,9.48255,69.6499,5.33361,11.16,6.45128,61.703,53.53,62.82269,10.8843105,26.22,55.33,7.5600384,65.449,5.2478,38.52,11.8641,90.42,40.49,92.2,68.85206,24.347,135.928,34.348,19.06839,4.9254,3.26985
2018-07-27,77.646,79.41,13.2001748,68.12083,49.58,190.3,35.245419,108.3,38.72,62.34,41.32,14.76,17.82,10.025,5.755,6.60014,215.21,41.06,22.73,370.8,9.23255,70.1999,5.40361,11.14,6.41128,61.903,52.93,62.92269,10.597854,26.47,53.63,7.480038,65.799,5.2478,37.92,11.7041,83.82,40.09,91.65,68.55206,24.547,137.128,34.448,19.06839,4.9254,3.26985
2018-07-30,78.396,80.41,13.2174906,67.97083,49.18,192.7,35.3817825,109.5,38.08,61.74,40.77,14.9,17.28,10.185,5.805,6.60014,213.61,41.56,22.48,365.0,9.21255,70.7499,5.43361,11.24,6.42128,61.953,52.68,62.77269,10.441605,26.52,53.13,7.2533702,65.849,5.2478,37.37,10.7241,82.17,38.84,91.2,68.60206,23.997,134.528,34.348,18.91839,4.9354,3.27985
2018-07-31,78.346,81.06,13.1135958,67.87083,48.73,193.7,35.8363275,108.4,37.36,61.19,40.07,14.82,17.3,10.105,5.735,6.66014,210.01,41.26,22.28,353.0,9.15255,70.7999,5.50361,11.44,6.41128,62.803,51.98,63.47269,10.6759785,26.12,53.13,7.0267024,65.649,5.2378,37.42,10.7441,81.42,38.34,91.7,67.65206,23.897,128.028,34.548,18.59839,4.9654,3.25985
2018-08-01,77.896,79.26,12.9404378,67.52083,48.53,187.5,34.972692,107.4,37.12,60.29,39.92,14.68,17.38,10.085,5.905,6.68014,207.61,41.36,21.63,352.8,9.17255,71.0499,5.38361,11.3,6.37128,61.853,51.93,64.17269,10.441605,25.02,52.43,7.1067028,64.449,5.2178,36.82,9.9441,78.92,38.39,91.7,67.20206,23.547,125.228,34.148,18.53839,4.9254,3.25985
2018-08-02,75.896,78.26,12.6460692,66.07083,48.83,184.1,34.2908745,104.9,36.96,56.99,39.87,14.36,16.66,9.825,5.785,6.47014,202.61,41.06,21.18,342.8,9.21255,68.9999,5.20361,10.88,6.23128,61.103,52.38,63.47269,10.0041078,24.47,52.88,7.0667026,63.049,5.1178,35.32,9.6041,78.37,36.84,88.7,65.15206,22.997,121.328,33.548,18.01839,4.8654,3.18985
2018-08-03,77.046,79.21,12.7326482,65.57083,49.58,182.5,33.9272385,104.3,37.92,55.34,40.12,14.4,15.98,9.865,5.685,6.43014,202.41,40.21,21.18,347.6,9.29255,68.0499,5.19361,10.72,6.25128,61.253,52.18,62.92269,9.6499434,24.42,53.43,6.7600344,63.349,5.1378,34.37,9.4641,85.27,36.84,86.65,64.95206,22.397,119.728,33.498,17.95839,4.8654,3.18985
2018-08-06,79.896,81.41,12.9923852,65.92083,49.88,185.7,34.2908745,104.9,38.16,54.29,39.02,14.2,15.58,9.825,5.575,6.44014,202.41,41.06,20.78,350.8,9.26255,68.9999,5.21361,10.84,6.28128,61.253,52.18,62.32269,10.024941,24.27,51.63,6.3066988,64.749,5.1778,34.12,9.4841,86.42,37.09,84.85,64.85206,21.947,120.428,34.098,17.87839,4.9154,3.18985
2018-08-07,81.746,83.61,13.2348064,66.12083,49.88,192.1,34.881783,107.9,38.16,55.34,38.27,14.54,16.38,10.065,5.515,6.63014,205.21,41.41,21.43,354.8,8.98255,69.9999,5.39361,11.2,6.36128,62.003,52.08,63.02269,10.1499402,25.47,51.88,6.6000336,65.299,5.2278,35.32,10.1841,82.72,37.49,88.3,65.85206,22.647,125.228,35.598,18.09839,4.9254,3.22985
2018-08-08,83.196,83.21,13.1309116,66.17083,49.58,196.1,34.790874,108.3,37.76,57.89,37.37,14.72,16.2,10.125,5.485,6.69014,207.41,40.31,20.78,361.8,8.97255,70.8499,5.58361,11.4,6.33128,62.103,52.08,60.97269,10.285356,24.87,54.98,6.7200342,65.499,5.2178,35.82,10.0041,80.42,37.89,88.65,65.85206,22.547,125.728,35.548,18.13839,4.9054,3.20985
2018-08-09,82.996,82.36,13.1309116,66.62083,49.58,196.7,34.6545105,107.6,37.2,58.54,36.82,14.36,16.58,10.125,5.615,6.65014,210.61,41.01,20.83,370.4,8.94255,70.1999,5.53361,11.28,6.39128,63.303,52.23,61.62269,10.1082738,25.42,56.63,6.8533682,66.749,5.2578,35.92,10.3441,83.07,39.64,90.95,67.25206,23.597,127.028,36.098,18.33839,4.9454,3.22985
2018-08-10,81.896,82.46,13.009701,65.87083,48.83,189.1,34.24542,106.8,37.04,57.54,37.12,14.22,16.34,10.065,5.575,6.48014,208.61,39.76,21.43,367.8,8.82255,69.6999,5.44361,11.08,6.32128,63.853,51.78,61.32269,10.18119,25.72,58.63,6.7867012,66.399,5.2078,35.47,10.4441,82.92,40.59,90.15,66.80206,22.997,124.928,35.598,18.17839,4.8654,3.19985
2018-08-13,80.546,81.61,13.0443326,65.37083,49.83,187.9,33.609057,105.6,36.4,55.99,37.32,13.92,16.02,9.885,5.475,6.37014,206.01,39.46,20.98,358.8,8.66255,69.6999,5.32361,10.82,6.23128,62.453,51.58,59.37269,9.7957758,25.07,59.73,7.0667026,65.299,5.1478,34.77,10.0041,84.02,38.94,92.05,65.95206,22.397,119.628,35.348,17.97839,4.8154,3.13985
2018-08-14,81.996,84.61,13.2521222,65.62083,50.08,189.9,33.881784,106.1,36.32,53.89,36.97,13.88,15.4,10.085,5.505,6.47014,202.61,37.21,20.98,346.4,8.74255,69.8999,5.38361,10.82,6.21128,63.003,51.43,59.67269,9.4728612,24.52,59.28,6.680034,65.149,5.1378,33.67,9.8041,82.37,34.84,88.55,65.20206,21.897,90.428,35.198,17.89839,4.8454,3.13985
2018-08-15,81.946,84.46,13.0789642,64.82083,50.33,188.1,33.6545115,104.9,36.08,51.44,37.12,13.92,14.56,9.985,6.005,6.42014,198.81,38.06,20.38,333.8,9.06255,70.1999,5.31361,10.58,6.09128,63.403,51.33,58.22269,9.399945,23.57,60.23,6.2266984,64.049,5.0578,32.77,9.5041,85.07,37.09,87.95,63.65206,21.097,89.578,34.448,17.47839,4.8154,3.10985
2018-08-16,82.196,85.51,12.9750694,64.20549,50.48,186.9,33.4726935,104.1,36.08,51.94,37.77,13.82,14.6,10.065,5.515,6.28014,197.21,42.41,20.43,323.6,9.17255,70.1999,5.25361,10.3,6.05128,64.503,51.98,59.62269,8.9416146,23.77,58.43,6.1200312,62.749,5.0278,33.72,9.8241,84.37,37.09,87.55,63.30206,21.447,88.278,34.298,17.51839,4.7754,3.09985
2018-08-17,82.596,85.61,12.923122,64.15549,51.38,188.6,33.2908755,103.5,35.84,51.64,37.22,13.88,14.66,9.985,5.545,6.30014,198.41,43.71,20.83,334.8,9.03255,69.9999,5.22361,10.3,6.09128,65.303,52.28,59.57269,9.0457806,23.72,59.48,5.88003,63.049,5.0478,33.12,9.6841,86.57,37.99,87.45,63.55206,21.197,87.078,34.098,17.45839,4.8754,3.11985
2018-08-20,82.846,85.36,13.009701,64.60549,50.53,190.2,33.33633,104.1,35.92,53.09,37.32,13.84,14.66,10.085,5.185,6.41014,202.81,44.46,21.33,348.6,8.95255,70.7999,5.27361,10.7,6.14128,66.803,52.28,61.27269,9.9624414,24.77,58.93,5.7866962,64.299,5.1078,34.17,9.9241,83.87,37.89,87.95,64.20206,21.897,85.578,35.148,17.57839,4.8654,3.13985
2018-08-21,82.596,82.36,12.9404378,64.35549,50.03,189.4,33.518148,103.7,35.44,53.94,37.12,13.92,15.78,10.105,5.225,6.46014,203.45,45.31,21.73,348.4,9.00255,70.3999,5.30361,10.82,6.19128,65.803,52.33,60.42269,9.7749426,25.97,58.68,6.213365,65.449,5.1278,34.17,10.8241,82.92,38.89,90.05,65.20206,22.497,93.228,35.098,17.65839,4.8754,3.13985
2018-08-22,83.046,82.31,12.9058062,64.10549,49.93,189.6,33.4726935,103.5,35.2,54.99,37.47,14.08,15.94,10.125,5.465,6.56014,205.85,46.01,21.78,357.2,8.98255,69.2499,5.37361,11.14,6.24128,65.253,51.83,59.02269,10.1186904,26.17,59.58,6.0933644,65.799,5.1778,34.87,10.8241,81.17,38.94,91.5,67.65206,21.847,93.178,34.648,17.83839,4.8954,3.15985
2018-08-23,80.946,81.66,12.8711746,63.70549,49.6,187.2,33.154512,102.2,36.32,54.49,38.27,13.88,16.04,10.065,5.565,6.52014,204.45,44.96,22.08,356.8,8.99255,68.9999,5.31361,11.16,6.23128,65.003,51.68,60.52269,10.1395236,25.22,59.33,6.4000326,65.099,5.1378,34.37,10.6441,78.17,39.39,94.1,68.95206,22.297,91.928,34.548,17.71839,4.9054,3.12985
2018-08-24,80.996,81.66,12.8019114,63.45549,49.85,187.0,33.518148,102.3,36.4,54.19,38.32,13.9,15.76,9.925,5.515,6.61014,203.45,44.86,22.08,351.8,8.90255,69.6999,5.31361,11.66,6.21128,64.903,51.76,61.77269,10.5197295,24.47,59.48,6.613367,63.299,5.1578,34.67,10.4241,75.77,38.49,91.35,68.65206,22.547,90.578,34.898,17.41839,4.9754,3.11985
2018-08-27,82.446,83.41,13.0443326,64.15549,49.55,190.2,33.790875,104.6,36.96,56.89,38.47,13.94,16.9,10.225,5.665,6.99014,208.05,45.31,22.98,358.8,8.81255,70.5499,5.52361,11.94,6.41128,66.003,51.91,63.57269,10.4155635,25.32,59.93,6.8533682,64.599,5.3078,35.82,10.7241,76.32,39.84,90.9,70.40206,23.197,96.728,35.748,17.65839,5.0554,3.17985
2018-08-28,82.596,83.61,13.0789642,64.25549,49.8,191.2,33.972693,105.0,36.64,56.04,38.27,13.98,16.8,10.185,5.635,7.01014,212.25,45.56,22.83,363.2,8.73255,71.0499,5.50361,12.16,6.41128,66.303,53.06,64.07269,10.3113975,25.77,60.28,6.6933674,64.599,5.3078,35.32,10.3241,76.57,40.74,96.05,70.50206,22.997,98.928,35.798,17.69839,5.0654,3.20985
2018-08-29,84.246,84.21,13.09628,64.20549,49.55,194.4,34.3817835,105.4,35.92,56.29,38.02,14.36,16.76,10.225,5.565,7.03014,211.85,45.61,22.73,358.6,9.26255,70.9999,5.58361,12.18,6.39128,67.003,52.91,64.47269,10.129107,25.32,61.13,6.7600344,65.599,5.2978,35.92,10.4841,80.87,41.74,98.45,70.75206,23.097,100.028,34.998,17.55839,5.0654,3.18985
2018-08-30,83.096,83.56,13.09628,63.55549,49.45,193.4,34.0181475,103.8,35.76,55.94,37.87,13.96,16.4,10.165,5.485,6.95014,210.25,46.16,22.73,355.2,9.03255,70.9499,5.58361,12.16,6.30128,67.329,52.51,63.92269,10.077024,25.02,61.28,6.5400333,64.999,5.2278,35.72,10.4041,76.02,40.94,98.45,71.10206,22.897,99.328,34.648,17.17839,5.0354,3.14985
2018-08-31,83.496,83.66,13.2348064,62.90549,49.5,194.2,33.790875,101.9,35.76,56.24,37.97,13.82,16.08,10.185,5.405,6.98014,205.45,45.56,22.48,337.8,9.01255,71.1999,5.35361,12.2,6.25128,67.629,53.16,64.27269,9.972858,24.77,61.43,6.5066998,64.849,5.2078,35.32,10.2641,76.02,41.59,98.45,70.45206,22.247,98.278,34.848,16.75839,4.9754,3.10985
2018-09-03,82.466,84.72,13.182859,62.40549,49.55,191.8,33.427239,101.2,34.56,55.34,37.27,13.92,15.34,10.205,5.565,6.96293,204.05,45.66,22.28,330.6,8.92255,71.1499,5.23361,12.16,6.23128,68.479,53.46,64.97269,10.1499402,24.17,61.53,6.3133655,64.799,5.1978,34.37,9.9841,77.77,40.34,97.95,70.70206,22.397,96.778,34.898,16.77839,4.9654,3.09985
2018-09-04,85.166,84.67,13.1655432,62.85549,49.3,192.2,33.5636025,100.8,34.16,56.84,37.37,13.86,15.66,10.245,5.565,6.98293,206.65,46.09,22.28,336.4,8.91255,71.4499,5.30361,12.28,6.27128,69.379,53.11,64.87269,9.8791086,24.67,61.88,6.5333666,65.149,5.2178,34.82,10.1841,78.62,40.24,96.45,71.65206,22.697,98.728,34.798,16.87839,4.9854,3.10985
2018-09-05,84.116,82.27,12.9923852,61.85549,49.4,186.4,32.6545075,96.7,33.92,54.89,37.42,13.48,14.94,10.045,5.405,6.71293,201.85,45.64,21.78,322.6,8.84255,68.9499,5.17361,11.74,6.09128,67.829,53.86,63.67269,9.6186936,23.72,60.88,6.3133655,62.949,5.0978,33.67,9.6841,78.62,39.14,95.45,70.85206,22.197,92.328,33.648,16.39839,4.9054,3.04985
2018-09-06,83.366,82.12,12.9058062,61.55549,49.65,184.6,32.2908715,97.1,33.4,52.19,37.32,13.42,14.7,10.065,5.245,6.69293,199.45,45.59,21.63,312.4,8.74255,68.6499,5.26361,12.06,6.00128,68.979,54.86,63.07269,9.7749426,23.47,60.43,6.1733648,61.649,5.0778,32.72,9.4641,77.82,38.24,94.45,70.45922,21.997,90.428,33.148,16.05839,4.9454,3.01985
2018-09-07,83.766,83.22,12.8884904,61.25549,49.35,184.6,32.1090535,97.2,33.2,50.14,37.32,13.34,14.6,10.205,5.205,6.64293,198.85,45.44,21.53,314.6,8.90255,68.6499,5.31361,12.48,5.97128,69.479,54.51,64.92269,9.5978604,23.67,60.13,6.0400308,61.199,5.0678,31.57,9.3841,80.87,37.59,93.25,70.10922,22.847,92.028,32.848,15.91839,4.8654,3.00985
2018-09-10,82.816,83.42,12.7845956,60.40549,49.7,182.6,31.699963,96.8,33.04,49.14,38.32,13.29,14.18,10.025,5.095,6.71293,196.45,44.94,21.23,311.4,9.18255,67.6999,5.34361,12.32,5.86128,69.629,54.26,63.07269,9.399945,22.87,61.03,5.8600299,59.291,4.9778,30.62,9.1841,80.02,36.14,92.4,69.30922,22.097,88.028,32.548,15.79839,4.8554,2.96985
2018-09-11,81.816,84.37,12.8019166,60.35549,49.95,183.0,31.5635995,96.9,33.88,46.24,39.07,13.35,13.46,10.125,4.905,6.77293,193.25,45.44,20.73,305.8,9.00255,69.4499,5.25361,12.58,5.77128,69.979,55.41,62.72269,8.462451,22.37,61.23,5.7333692,59.441,4.8878,29.37,9.1841,79.77,35.44,89.25,68.80922,21.347,85.978,32.148,15.69839,4.8154,2.93985
2018-09-12,83.816,86.57,12.9231272,60.70549,50.4,186.4,32.1090535,98.4,34.64,43.84,39.27,13.53,13.28,10.175,4.805,6.79293,191.65,45.74,20.58,306.2,9.03255,69.9499,5.27361,12.78,5.65128,69.579,56.31,62.92269,8.2853688,22.57,61.83,4.893365,60.241,4.7778,28.72,9.0963,78.22,32.09,87.25,67.80922,21.047,86.278,31.998,15.63839,4.8154,2.89985
2018-09-13,84.766,88.97,13.1309168,61.60549,51.2,189.0,32.609053,100.1,34.16,46.14,39.37,13.55,14.44,10.315,4.855,6.95293,200.05,47.54,21.43,321.6,9.09255,70.1499,5.58103,13.34,5.86128,69.829,57.81,63.42269,8.5353672,24.37,61.58,4.8133646,61.441,4.9278,30.82,9.6963,77.92,33.64,88.7,69.75922,21.697,91.528,32.498,15.91839,4.9454,2.97985
2018-09-14,85.066,87.22,13.113601,61.95549,50.7,189.6,33.336325,102.6,35.2,47.99,39.57,13.73,14.7,10.395,4.995,6.81293,203.05,47.74,21.78,327.8,9.23255,69.8999,5.61103,13.24,5.91128,70.729,57.11,63.42269,8.1707862,24.87,60.38,4.8466981,62.241,4.9178,32.22,9.7763,78.52,34.44,90.55,70.70922,22.447,94.528,33.098,15.95839,4.9854,2.98985
2018-09-17,84.966,86.37,13.0097062,61.60549,50.6,188.4,32.7454165,101.6,35.44,47.29,39.17,13.53,14.12,10.255,4.835,6.83293,199.85,47.89,21.38,317.0,9.22255,68.7999,5.64103,13.12,5.81128,69.879,57.01,62.42095,8.0770368,24.07,61.23,4.6466971,61.791,4.8478,32.67,9.5163,76.77,33.19,88.85,70.10922,21.997,89.478,32.693,15.91839,4.9354,2.96985
